CodigoEstacao,Nome,telem
31750000,ABAETETUBA 1,0
31760000,ABAETETUBA 2,0
31770000,BARCARENA 1,0
31775000,BARCARENA 2,0
31800000,BOA VISTA,0
31810000,MACAPAZINHO,0
31850000,PORTO DE MINAS,0
32100000,BENEVIDES,0
32120000,MAGALHAES BARATA,0
32155001,MÉDIO RIO QUATIPURU VILA DOS CUNHAS,0
32155002,BAIXO RIO QUATIPURU,0
32200000,PEIXE-BOI,0
32210000,MARACANÃ,0
32261000,LAGO VERDE,0
32280000,PARAGOMINAS,0
32290000,ULIANÓPOLIS,0
32300000,ARRAIAL,0
32320000,TENTUGAL,0
32350000,NOVA MOCAJUBA,0
32370000,BRAGANÇA,0
32390000,AUGUSTO CORREA,0
32400000,SETE ILHAS,0
32400001,VISEU,0
32420000,JAPIIM,0
32450000,TARARUA,0
32450002,TARARUÁ - PONTE,0
32450003,CACHOEIRA DO PIRIÁ,0
32540000,FAZENDA RURAL ZEBU,1
32545000,PARAGOMINAS 1,0
32549000,PARAGOMINAS 2,0
32550000,CAFEZAL,1
32550001,CAFEZAL,0
32555000,TEKOHAW  (Aldeia indigena),0
32560000,CANINDÉ,0
32580000,CANINDÉ,0
32600000,CAMIRANGA,0
32620000,ALTO BONITO,1
32620001,ALTO BONITO,0
32620100,VISEU (GURUPI),0
32700000,SALINÓPOLIS,0
32740000,MARACACUME,0
32830000,ALTO TURI,0
32850000,BR-316 / RIO PARUÁ,0
32900000,PINHEIRO,0
32950000,ILHA DO PAU,0
33025000,VALE DO PINDARÉ,0
33050000,PONTE BR-222,0
33070000,FAZENDA VARIG,0
33075000,PONTE BR-222,0
33076000,ALTO ALEGRE DO PINDARÉ,0
33077000,ALTO ALEGRE DO PINDARÉ,0
33079000,ALTO ALEGRE DO PINDARÉ,0
33080000,ALTO ALEGRE,0
33080001,ALTO ALEGRE DO PINDARÉ,0
33090000,CAJARI RIO PINDARÉ-MIRIM,0
33095000,FAZENDA SANTA JÚLIA,0
33160000,ARAME,0
33161000,TUFILÂNDIA,0
33170000,ESPERANTINA,0
33170900,BOM JARDIM,0
33180000,PIMENTEL,0
33180001,BOM JARDIM,0
33190000,PINDARÉ-MIRIM,0
33190010,PINDARÉ-MIRIM,0
33195000,PINDARÉ-MIRIM,0
33196000,MONÇÃO,0
33198000,MONÇÃO,0
33198900,CAJARI,0
33198990,CAJARI,0
33200010,LIMA CAMPOS,0
33205000,FAZENDA REMANSO,0
33206000,VITÓRIA DO MEARIM,0
33207000,OSÓRIO,0
33212000,PAPAGAIO,0
33214000,SÃO CARLOS,0
33215000,RIO CORDA II,0
33220000,RIO CORDA,0
33221000,PASSAGEM RASA,0
33222000,FAZENDA OURIVES,0
33250000,BARRA DO CORDA,1
33260000,SANTA VITÓRIA,0
33260010,SANTA VITÓRIA,1
33261000,IGARAPÉ GRANDE,0
33261080,RIO PIXUNA-AÇU,0
33269100,IGARAPÉ DO MEIO,0
33270000,FLORES,0
33270900,PEDREIRAS,0
33270950,TUNTUN,0
33271000,AÇUDE FLORES,0
33272000,RUFINO,0
33273000,JOSELÂNDIA,0
33273010,JOSELÂNDIA,1
33280000,PEDREIRAS,0
33281000,PEDREIRAS II,1
33285000,JOSELÂNDIA,0
33286000,SÃO LUIZ GONZAGA,1
33286010,SÃO LUÍS GONZAGA DO MARANHÃO,0
33290000,BACABAL,1
33290001,BACABAL,0
33291000,RIO MEARIM,0
33295000,LAJES DO CURRAL,0
33295050,SÃO MATEUS DO MARANHÃO,0
33300000,BAMBU BR-316,0
33300001,BACABAL,0
33320000,GRAJAU,0
33321000,GRAJAU II,1
33330000,FORTALEZA,0
33333000,ITAIPAVA DO GRAJAÚ,0
33340000,GADO BRAVO,0
33360000,MADAIL,0
33361000,PAULO RAMOS,0
33361100,VITORINO FREIRE,0
33365000,FAZENDA SABESA,0
33365010,PAULO RAMOS,0
33365500,BALNEÁRIO GALO DURO,0
33365990,VITORINO FREIRE,0
33370000,SÃO JOÃO DO GRAJAU,0
33371000,VITORINO FREIRE,0
33380000,ARATOÍ GRANDE,0
33380010,ARATOÍ GRANDE,1
33390000,ARARI,0
33395000,SÃO LUÍS,0
33400300,SÃO LUÍS,0
33400500,SÃO LUÍS,0
33401000,SÃO LUÍS,0
33402000,SÃO LUÍS,0
33402500,SÃO LUÍS,0
33403000,PAÇO DO LUMIAR,0
33404000,PAÇO DO LUMIAR,0
33405000,SÃO LUÍS,0
33406000,SÃO LUÍS,0
33410000,SÃO FELINHO,0
33420000,MIRADOR,1
33430000,FERNANDO FALCÃO,0
33450000,CAMPO LARGO,0
33460000,PORTO DO LOPES,0
33480000,COLINAS,1
33482000,PICOS,0
33610000,GONÇALVES DIAS,0
33630000,COROATÁ,1
33630010,COROATÁ (RIO ITAPECURU),0
33630500,ALTO ALEGRE DO MARANHÃO,0
33631000,SÃO MATEUS,0
33631001,SÃO MATEUS DO MARANHÃO,0
33638000,PEDRAS,0
33640000,PIRAPEMAS,0
33660000,PIRITORÓ,0
33661000,PERITORÓ II,0
33661005,PERITORÓ II,0
33661010,PIRAPEMAS (RIO PIRITORÓ),0
33661020,RIO PIRITORÓ,0
33661030,PIRAPEMAS (IGARAPÉ COMPANHIA),0
33680000,CANTANHEDE,1
33680001,CANTANHEDE,0
33685000,ITAPECURU MIRIM,0
33690000,ITAPECURU MIRIM,0
33690100,ITAPECURU-MIRIM,1
33693000,SANTA RITA,0
33698000,ROSÁRIO,0
33698050,ROSÁRIO,0
33720010,ARARI,0
33765001,NINA RODRIGUES,0
33780000,NINA RODRIGUES,0
33780001,NINA RODRIGUES,0
33781000,PRESIDENTE JUCELINO,0
33782000,PRESIDENTE JUSCELINO,0
33783000,CACHOEIRA GRANDE,0
34001000,PORTO ALEGRE,0
34010000,FAZENDA UNIÃO,0
34020000,ALTO PARNAÍBA,1
34020980,UHE BOA ESPERANÇA (CASTELO BRANCO) MONTANTE 2,1
34030000,MEDONHO,0
34040000,FAZENDA PARACATI,0
34040500,FAZENDA PARACATI II,1
34070000,SÍTIO DO VELHO,1
34129980,UHE BOA ESPERANÇA (CASTELO BRANCO) BALSAS 2,1
34130000,BALSAS,1
34140000,MARAVILHA BR-230,0
34142000,BALSINHAS BR-324,0
34145000,NEVES BR-230,0
34150000,SAMBAÍBA,0
34160000,SAMBAÍBA,0
34160900,UHE BOA ESPERANÇA (CASTELO BRANCO) BALSAS 1,1
34170000,SÃO FÉLIX DE BALSAS,1
34190000,FAZENDA BELEZA,0
34201000,URUÇUÍ,0
34202000,BENEDITO LEITE,0
60472220,PIRIPIPAU NASCENTE,0
60561000,CAPTAÇÃO RIBEIRÃO SANTO ANTÔNIO - IPORÁ,0
60601000,CAPTAÇÃO - MONTANTE,0
62263000,ITAPIRAPUÃ,0
66003000,ALTO PARAGUAI,0
66003100,PONTE CENTRO,0
66004000,ALTO PARAGUAI,0
66005000,ALTO PARAGUAI,0
66005100,PCH ALTO PARAGUAI JUSANTE,1
66005400,CGH DIAMANTE MONTANTE 2,1
66005600,CGH DIAMANTE MONTANTE 1,1
66005800,CGH DIAMANTE BARRAMENTO,1
66005900,CGH DIAMANTE JUSANTE,1
66005950,PCH SANTANA I BARRAMENTO,1
66005960,PCH SANTANA I JUSANTE,1
66006000,NORTELÂNDIA,0
66006001,NORTELÂNDIA,0
66006011,NORTELÂNDIA,0
66007000,SÍTIO JAPUIRA,1
66008000,JAUQUARA,0
66008500,BARRA DO BUGRES - RIO BUGRES,1
66009000,BARRA DO BUGRES,0
66010000,BARRA DO BUGRES,1
66011000,BARRA DO BUGRES,0
66015000,PORTO ESTRELA,0
66015001,PORTO ESTRELA,0
66020000,TANGARÁ DA SERRA,0
66021000,CGH VERMELHO DO PARECIS MONTANTE,1
66022000,TANGARÁ DA SERRA,0
66022080,TANGARÁ - SEPOTUBA,1
66025000,PCH MARACANÃ BARRAMENTO,1
66025500,PCH MARACANÃ JUSANTE,1
66028000,PCH RIO DO SAPO MONTANTE 2,1
66028500,PCH RIO DO SAPO MONTANTE 1,1
66029000,PCH RIO DO SAPO BARRAMENTO,1
66029010,PCH RIO DO SAPO JUSANTE,1
66030000,FAZENDA SANTA AMÁLIA,0
66040000,CACHOEIRA,0
66050000,TAPIRAPUÃ,0
66050500,PCH JUBINHA III MONTANTE,0
66051000,UHE JUBA I MONTANTE,1
66051500,TOCO DE AROEIRA,0
66052080,UHE JUBA I BARRAMENTO,1
66052081,UHE JUBA II BARRAMENTO,1
66052100,PCH GRAÇA BRENNAND TOCO DO AROEIRA,1
66052500,UHE JUBA II JUSANTE,1
66052600,PCH GRAÇA BRENNAND BARRAMENTO,1
66052700,PCH TERRA SANTA,0
66052800,PCH PAMPEANA BARRAMENTO,1
66052900,PCH PAMPEANA JUSANTE,1
66053000,PCH ARCO IRIS,0
66053100,FAZENDA CAMARCAN,0
66053200,PCH GRAÇA BRENNAND JUSANTE,0
66054000,NOVA FERNANDÓPOLIS,0
66055000,SÃO JOSÉ DO SEPOTUBA,0
66056000,FAZENDA SANTA RITA DO SEPOTUBA,1
66057200,CGH CARAMUJO BARRAMENTO,0
66057250,CGH CARAMUJO JUSANTE,1
66060000,COLÔNIA RIO BRANCO,0
66064000,ESTRADA MT-125,1
66064500,RESERVA DO CABAÇAL,1
66065000,ESTRADA MT-125,0
66069000,CÁCERES,0
66069500,BRAÇO NA CIDADE DE CÁCERES,0
66070002,CÁCERES,0
66070004,CÁCERES (DNPVN),1
66070010,CÁCERES,0
66071000,SIMÃO NUNES,0
66071300,FAZENDA SALU,0
66071350,SALTO GRANDE,0
66071353,PCH ANTÔNIO BRENNAND MONTANTE 2,1
66071355,PCH ANTÔNIO BRENNAND MONTANTE 1,1
66071360,PCH ANTÔNIO BRENNAND BARRAMENTO,1
66071363,PCH ANTÔNIO BRENNAND JUSANTE,1
66071365,PCH OMBREIRAS MONTANTE 1 (Rio do Peixe),0
66071370,PCH OMBREIRAS MONTANTE 2 (Rio Corgão),0
66071375,PCH OMBREIRAS BARRAMENTO,1
66071380,PCH OMBREIRAS JUSANTE,1
66071382,UHE JAURU MONTANTE,1
66071384,UHE JAURU RESERVATÓRIO,0
66071385,UHE JAURU BARRAMENTO,1
66071390,PCH INDIAVAÍ BARRAMENTO,1
66071392,PCH INDIAVAÍ JUSANTE,0
66071395,PCH SALTO BARRAMENTO,0
66071397,PCH SALTO JUSANTE,1
66071398,PONTE MT 248 RIO JAURU,0
66071399,INDIAVAÍ,1
66071400,ÁGUA SUJA,0
66071450,PCH FIGUEIRÓPOLIS BARRAMENTO,1
66071470,PCH FIGUEIRÓPOLIS JUSANTE,1
66071490,PONTE MT 250 RIO JAURU,0
66071500,FAZENDA SANTA LIVIA,0
66071900,PORTO ESPERIDIÃO,0
66072000,PORTO ESPERIDIÃO,0
66072001,PORTO ESPERIDIÃO,0
66072002,PORTO ESPERIDIÃO,0
66072005,PORTO ESPERIDIÃO,1
66073000,ARAPUTANGA,1
66074000,JUSANTE DO SALTO,0
66076000,BAIA GRANDE,0
66077000,PORTO LIMÃO,0
66077100,CÁCERES,0
66077500,HOTEL BAIAZINHA,0
66078000,BARRANCO VERMELHO,0
66090000,DESCALVADOS,0
66100000,PONTE MT-060,0
66101000,PONTE PARQUE DE EXPOSIÇÃO - POCONÉ,0
66110000,PERTO DE POCONÉ,0
66110001,RIO BENTO GOMES - POCONÉ,0
66110010,POCONÉ - RIO BENTO GOMES,1
66120000,PORTO CONCEIÇÃO,1
66125000,BELA VISTA DO NORTE,1
66126000,PERTO DE BELA VISTA DO NORTE,0
66130001,FAZENDA ECOMIND,0
66131000,CÓRREGO QUEIMA-PÉ,0
66131050,RIO ARARÃO,0
66133000,PONTE MARZAGÃO,0
66140000,MARZAGÃO,0
66140100,BOM JARDIM,1
66150000,QUEBÓ GRANDE,0
66155000,QUEBÓ PEQUENO,0
66160000,QUEBÓ,0
66162000,UHE MANSO MONTANTE,1
66163000,PONTE DO RIO MANSO F1,0
66163020,FAZENDA SALTO GRANDE,0
66164000,MONTANTE FOZ RIO CASCA L2,0
66164008,RONCADOR,0
66164600,PCH CASCA II MONTANTE 3,1
66165000,PCH CASCA II MONTANTE 1,1
66165100,PCH CASCA II BARRAMENTO,0
66166000,POÇO DOS SEGREDOS - MONT T. DESV.,0
66166010,POÇO DOS SEGREDOS - JUS T. DESVIO,0
66166020,POÇO DA AREIA,0
66166030,POÇO DO PACU,0
66166040,CANAL DE FUGA USINA III,0
66170000,PONTE ALTA,0
66170100,PCH CASCA II MONTANTE 2,1
66170500,PCH CASCA III BARRAMENTO,1
66170600,PCH CASCA III JUSANTE,1
66171000,FAZENDA MUNDO NOVO,0
66171002,MUNDO NOVO,0
66171400,UHE MANSO RIO CASCA,1
66171500,UHE MANSO RIO RONCADOR,1
66172000,FAZENDA SERRINHA MAN-F9,0
66173000,PONTE DO RIO CASCA MAN-F2,0
66174000,UHE MANSO RIO QUILOMBO,1
66175000,PASSAGEM DO MAMÃO MAN-F3,0
66180000,BARRA DO RIBEIRÃO DA LAJE,0
66200000,MONTANTE DA BARRA,0
66201000,FAZENDA TAPERÃO MAN-F5,0
66201100,PCH SENADOR JONAS PINHEIRO BARRAMENTO,1
66201200,PCH SENADOR JONAS PINHEIRO JUSANTE,1
66201300,CGH MESTRE MONTANTE,1
66201350,CGH MESTRE BARRAMENTO,1
66201400,CGH SANTA CECÍLIA BARRAMENTO,1
66201500,CGH SANTA CECÍLIA JUSANTE,1
66202000,MONTANTE DA FOZ  L3,0
66203000,EIXO DA BARRAGEM,0
66203080,APM MANSO,0
66205000,JUSANTE FOZ RIO CASCA MAN - L5,0
66210000,UHE MANSO JUSANTE,1
66220000,PORTO DE CIMA L7,0
66222100,PCH BELEZA MONTANTE,1
66222400,PCH BELEZA BARRAMENTO,1
66223100,CGH GLICÉRIO ROCHA MONTANTE,1
66223620,RIO PACIÊNCIA-SALGADEIRA,0
66223700,BALNEÁRIO SOBERBO – RIO COXIPÓ AÇÚ,0
66223701,BALNEÁRIO SOBERBO - RIO COXIPÓ-AÇU,1
66231000,FAZENDA RAIZAMA (COIMBRA) - F6,0
66240000,PORTO DE CIMA,0
66240001,PORTO DE CIMA,0
66240060,UHE MANSO RESERVATÓRIO,0
66240080,UHE MANSO BARRAMENTO,1
66241000,GUARAÇAÍ,0
66243000,FAZENDA PESCARIA MAN - F12,0
66243001,JUSANTE DA FOZ  DO MANSO,0
66244000,RIO MANSO - MONT. DA FOZ,0
66244400,NOBRES,1
66245000,NOBRES,0
66245001,NOBRES,0
66250000,ROSÁRIO OESTE,0
66250001,ROSÁRIO OESTE,0
66250002,ROSÁRIO OESTE,0
66254000,JANGADA BR-364,0
66254001,JUSANTE DO RIO JANGADA,0
66254500,MONTANTE DE ACORIZAL,0
66255000,ACORIZAL,0
66255001,ACORIZAL,0
66255900,MINHOCAL,0
66256000,VIVEIRO TANGARÁ MAN - F11A,0
66256003,MONTANTE DO RIO JANGADA,0
66256004,JUSANTE DO RIO JANGADA,0
66256010,BR-364,0
66256015,RIO JANGADA,0
66256020,FOZ DO JANGADA,0
66258000,MONTANTE COXIPÓ DO OURO,0
66258003,COXIPÓ DO OURO,1
66259100,EST. BOMBEAMENTO CUIABÁ MAN - L10,0
66259200,PASSAGEM DA CONCEIÇÃO,0
66259210,RIBEIRÃO DO LIPA,0
66259211,RIBEIRÃO DO LIPA - FOZ,0
66259215,JUSANTE RIBEIRÃO LIPA,0
66259217,RIO COXIPÓ - PONTE AV. DAS TORRES,0
66259220,RIBEIRÃO GENERAL,0
66259300,EST. BOMB. VÁRZEA GRANDE MAN - L9,0
66259301,RIO CUIABÁ - JUSANTE CÓRREGO MANÉ PINTO,0
66259302,CÓRREGO MANOEL PINTO - FOZ,0
66259303,CÓRREGO PRAINHA - FOZ,0
66259304,CÓRREGO GAMBÁ - FOZ,0
66259305,RIO CUIABÁ - JUSANTE CÓRREGO BARBADO,0
66259306,CÓRREGO BARBADO - FOZ,0
66259307,CÓRREGO MOINHO - FOZ,0
66259308,RIO COXIPO - FOZ,0
66259309,RIO CUIABÁ - JUSANTE CÓRREGO SÃO GONÇALO,0
66259310,CÓRREGO SÃO GONÇALO - FOZ,0
66259311,CÓRREGO PIÇARÃO - FOZ,0
66259320,JUSANTE RIBEIRÃO GENERAL,0
66259330,JUSANTE RIBEIRÃO PRAINHA,0
66259340,JUSANTE RIBEIRÃO GAMBÁ,0
66259350,JUSANTE RIBEIRÃO COXIPÓ,0
66259500,ESTAÇÃO COPHAMIL,0
66259600,COXIPO DO OURO,0
66259650,RIO COXIPÓ - AABB,1
66259700,BALNEÁRIO Dr. MEIRELLES,0
66259800,RIO COXIPÓ - PONTE AV. FERNANDO CORREA,0
66260000,GUIA,0
66260001,CUIABÁ,0
66260002,CUIABÁ,0
66260004,MONTANTE DA FOZ DO COXIPO - RCB-170,0
66260005,PONTE JK - RCB-250,0
66260006,CUIABÁ,1
66260007,TIXUCAL - RCX-50,0
66260050,PCH SÃO TADEU I BARRAMENTO,1
66260100,PCH SÃO TADEU - MONT. CÓRR. OURO,0
66260110,PCH SÃO TADEU I JUSANTE,1
66260150,PCH SÃO TADEU - JUS. CÓRREGO BIGORNA,0
66260151,RIO CUIABÁ - JUSANTE CÓRREGO RIBEIRÃO DOS COCAIS,0
66260152,RIO CUIABÁ - PRAIA DO POÇO,0
66260170,MONT. STO.  ANTÔNIO DO LEVERGER,0
66261000,BARRA DO ARICÁ,0
66270000,SANTO ANTÔNIO DO LEVERGER,1
66270001,SANTO ANTÔNIO DO LEVERGER,0
66271000,JUS. STO. ANTÔNIO DO LEVERGER,0
66272000,MONTANTE BARÃO DE MELGAÇO,0
66280000,BARÃO DE MELGAÇO,1
66280001,BARÃO DE MELGAÇO,0
66295000,JUSANTE DE BARÃO DE MELGACO,0
66296000,BARÃO DE MELGAÇO,0
66300000,SÃO VICENTE,0
66300200,CGH GUIMARÃES 02 JUSANTE,1
66313000,PCH LAJARI BARRAMENTO RIBEIRÃO DA LAJE,1
66340000,PORTO CERCADO (Ex-Retiro Biguaçal),0
66340500,POCONÉ - RIO CUIABÁ,1
66341000,RIO CUIABÁ - JUSANTE PORTO CERCADO,0
66350000,SÃO ROQUE,0
66360000,SÃO JOÃO,0
66370000,ILHA CAMARGO,0
66375000,RIO SÃO LOURENÇO - NASCENTE,0
66375100,FAZENDA SANTA ROSA,0
66375200,JUSANTE CONFLUÊNCIA (cor. do compadre),0
66375300,CAMPO VERDE,0
66375400,JUS. PONTE CONCRETO UM 344,0
66375500,FAZENDA SANTA CÂNDIDA DO MUTUM,0
66375600,PONTE MT-344 - CAMPO VERDE,0
66375690,DOM AQUINO,1
66375700,JUS. PTE. CONCRETO AV. CBA.,0
66375800,PONTE MT-344,0
66375900,MONT. PONTE DE CONCRETO MT-344,0
66380000,SÃO PEDRO DA CIPA,1
66380100,RIO SÃO LOURENÇO - SÃO PEDRO DA CIPA,0
66381000,PONTE BR-364 - S. PEDRO DA CIPA,0
66384000,PCH PEQUI JUSANTE,1
66385000,CGH SUCUPIRA RESERVATÓRIO,0
66385400,CGH CAMBARÁ MONTANTE,1
66385500,CGH CAMBARÁ JUSANTE,0
66386000,CGH EMBAÚBA JUSANTE,1
66388000,CGH CACHOEIRA DA FUMAÇA JUSANTE,1
66390000,JACIARA,0
66390001,JACIARA,0
66390090,PCH SÃO LOURENÇO RIO AREIAL,1
66390100,JACIARA,0
66390200,JUSCIMEIRA,0
66391000,PONTE EM FÁTIMA,0
66400000,SÃO LOURENÇO DE FÁTIMA,0
66400001,FÁTIMA DE SÃO LOURENÇO,0
66400040,CGH ÁGUA CLARA MONTANTE,1
66400050,PCH ÁGUA PRATA JUSANTE,1
66400060,PCH ÁGUA BRAVA JUSANTE,1
66400100,JUS. PTE. CONCRETO - ACESSO CACH. PRATA,0
66400200,FAZENDA JATOBÁ,0
66400300,MONTANTE FOZ DO CÓRREGO TUGORE,0
66400320,PCH EUROPA MONTANTE,0
66400325,PCH SETE QUEDAS ALTAS MONTANTE,1
66400350,PCH EUROPA JUSANTE,0
66400355,PCH SETE QUEDAS ALTAS BARRAMENTO,1
66400357,PCH SETE QUEDAS ALTAS JUSANTE,1
66400360,PCH SÃO LOURENÇO MONTANTE,1
66400380,PCH SÃO LOURENÇO BARRAMENTO,1
66400390,PCH SÃO LOURENÇO JUSANTE,1
66400400,FÁTIMA - ÁGUAS QUENTES,0
66400500,JUSANTE CONFLUÊNCIA CÓRREGO TUGORE,0
66400600,FÁTIMA,0
66400610,DISTRITO DE FÁTIMA,1
66400700,CÓRREGO GRANDE,0
66400800,ENTRE RIOS,0
66400900,PEDREIRA MACHINIC,0
66401000,JUSANTE PONTE MT-130,0
66410000,POXORÉO,0
66420000,PCH POXORÉO MONTANTE,1
66420100,MONTANTE PONTE DE CONCRETO,0
66420150,PEDREIRA SÃO CARLOS,0
66420160,PCH POXORÉO RIO AREIA,1
66420180,PCH POXORÉO BARRAMENTO,1
66420200,MONT. PONTE MADEIRA EM POXORÉO,0
66420210,JUSANTE PONTE POXORÉO,0
66420250,PCH POXORÉO JUSANTE,1
66420300,USINA CEMAT,0
66420400,MONT. PONTE EM PARAÍSO DO LESTE,0
66425000,PCH RECANTO BARRAMENTO,1
66425050,PCH RECANTO JUSANTE,1
66429000,JUS. FOZ DO RIO VERMELHO,0
66429100,ESTAÇÃO JARUDORE,0
66429105,JARUDORE,1
66430000,JARUDORE,0
66430001,POXORÉO,0
66431000,SANTO ANTÔNIO,0
66431500,SÃO JOÃO,0
66432000,SANTA CLARA,0
66432500,BOM JESUS,0
66434000,PONTE MT 270 RIO VERMELHO,0
66435000,PRÓXIMO BARRA ARAREAU,0
66435050,CÓRREGO ARARÉU,0
66440000,PEDRA PRETA,0
66440001,PEDRA PRETA,0
66440900,RIO VERMELHO MONTANTE ROND,0
66441000,MONT. CAP. ÁGUAS EM RONDONÓPOLIS,0
66448000,SÃO PEDRO DA CIPA,0
66449000,RONDONÓPOLIS,0
66450000,RONDONÓPOLIS,0
66450001,RONDONÓPOLIS,0
66450010,RONDONÓPOLIS,0
66450100,PONTE NA BR-364,0
66452500,PCH ENG. JOSÉ GELÁSIO DA ROCHA MONTANTE,1
66453000,PCH ENG. JOSÉ GELÁSIO DA ROCHA BARRAMENTO,1
66454800,PCH RONDONÓPOLIS MONTANTE,1
66454900,PCH RONDONÓPOLIS BARRAMENTO,1
66455000,PONTE DE PEDRA,0
66455900,PCH MUTUM I MONTANTE,1
66456000,FAZENDA POENTE,0
66456050,PCH MANTOVILIS JUSANTE,1
66460000,ACIMA DO CÓRREGO GRANDE,1
66465000,COLÔNIA SANTA IZABEL,0
66470000,SÃO JOSÉ DO BORIRÉU,0
66481800,CORUMBÁ,0
66483000,CGH SANTA PAULA JUSANTE,0
66483600,PCH SANTA GABRIELA MONTANTE 1,1
66483800,PCH SANTA GABRIELA MONTANTE 2,1
66484000,PCH SANTA GABRIELA BARRAMENTO,1
66484500,PCH SANTA GABRIELA JUSANTE,1
66485000,UHE PONTE DE PEDRA MONTANTE,0
66488000,UHE PONTE DE PEDRA RESERVATÓRIO,0
66489000,UHE PONTE DE PEDRA BARRAMENTO,1
66490000,ESTRADA BR-163,0
66493000,UHE PONTE DE PEDRA JUSANTE,1
66493900,CGH AQUARIUS MONTANTE,1
66494000,CGH AQUÁRIUS BARRAMENTO,1
66510000,SONORA,0
66520000,ITIQUIRA,0
66521000,UHE ITIQUIRA RIO CACHOEIRA,1
66522000,UHE ITIQUIRA MONTANTE,1
66522100,UHE ITIQUIRA RIO SOZINHO,1
66523000,UHE ITIQUIRA BARRAMENTO,1
66524000,MONTANTE BR-163,0
66525000,ESTRADA BR-163,0
66525100,UHE ITIQUIRA JUSANTE,1
66527800,CORUMBÁ,0
66600000,SÃO JERÔNIMO,1
66650000,SÃO JOSÉ DO PIQUIRI,1
66651100,BARÃO DE MELGAÇO,0
66660000,MONTANTE FOZ RIO ITIQUIRA,0
66665000,CORUMBÁ,0
66666000,FAZENDA MARAJOARA,0
66700000,PORTO JOFRE,0
66710000,POUSADA TAIAMÃ  (Ex-Porto Jofre),1
66750001,CORUMBÁ,0
66751000,CORUMBÁ,0
66830000,PCH LAJARI MONTANTE,0
66830050,PCH LAJARI BARRAMENTO,0
90070001,PLANTAIN ISLAND-Rio Essequibo,0
90070002,KAMARANG (Rio Mazaruni),0
90070003,APAIKWA (Rio Mazaruni),0
90070004,KAIETEUR FALL (Rio Potaro),0
90100001,AFOBAKA (Rio Suriname),0
90260000,GUAMOTE,0
90270000,MONAY,0
